id,result
12243,0.7140429019927979
15452,0.540321409702301
13049,0.3903680443763733
3917,0.44258803129196167
10455,0.4948914349079132
9924,0.27027714252471924
21442,0.6288750171661377
11927,0.502217710018158
540,0.5956465601921082
7258,0.3363706171512604
17979,0.5458023548126221
6230,0.3198934495449066
4213,0.5459496378898621
21569,0.5265865921974182
6697,0.56069016456604
3216,0.5979687571525574
4251,0.5333279967308044
9769,0.04922308400273323
4152,0.4226098656654358
15353,0.7536871433258057
6398,0.7363575100898743
532,0.6292819380760193
9853,0.2747381925582886
7398,0.3357056975364685
21090,0.6696414947509766
10206,0.0906163901090622
7468,0.4007861912250519
203,0.6774212121963501
15335,0.8841419816017151
21093,0.7147668600082397
3750,0.6346499919891357
9750,0.8256007432937622
13273,0.5168480277061462
12640,0.28020310401916504
863,0.8145649433135986
12345,0.04336778074502945
20792,0.5943946838378906
18448,0.660033643245697
9497,0.49299848079681396
7399,0.367504358291626
1639,0.8191181421279907
15249,0.776482105255127
217,0.8250879645347595
7647,0.6187519431114197
1765,0.247707337141037
7299,0.3681935966014862
3935,0.42366278171539307
13484,0.7173286080360413
16438,0.4580814838409424
1696,0.6484252214431763
3497,0.47267794609069824
19262,0.5574759840965271
3947,0.36855342984199524
6394,0.3979281485080719
16546,0.7599579095840454
12438,0.5330380797386169
17851,0.6316491365432739
10471,0.4055500328540802
12984,0.6455678343772888
15317,0.2839740216732025
19334,0.559350311756134
9366,0.5471345782279968
13344,0.718145489692688
4037,0.4895578920841217
16080,0.7660354375839233
7228,0.749448835849762
6153,0.6725208163261414
21610,0.685763418674469
1192,0.6076763272285461
7582,0.6814493536949158
12151,0.7414014339447021
14955,0.7882047891616821
12763,0.45161452889442444
17847,0.6298243999481201
10304,0.29226717352867126
1780,0.7702065706253052
21140,0.39496612548828125
4661,0.6151865720748901
15000,0.9769999980926514
17906,0.8142560124397278
18423,0.6326253414154053
451,0.6318948268890381
9574,0.5079641938209534
19084,0.5442996621131897
15978,0.7069990038871765
6469,0.306462824344635
10094,0.02837330847978592
7350,0.345032662153244
12742,0.780232846736908
1657,0.5906296372413635
6738,0.3634284734725952
9796,0.3967173099517822
15301,0.9546090364456177
4495,0.6412666440010071
3670,0.015315289609134197
959,0.7665665149688721
7296,0.6901972889900208
9577,0.012624450027942657
3084,0.4482789933681488
12028,0.9788599014282227
17882,0.40169817209243774
18367,0.6481809020042419
4184,0.45832711458206177
17898,0.5930048227310181
7447,0.4207337200641632
14855,0.9570586681365967
10559,0.706091582775116
7226,0.6488465070724487
20918,0.45341718196868896
16011,0.537201464176178
6149,0.7784267663955688
16055,0.49587908387184143
21063,0.6460956931114197
114,0.6343504190444946
13396,0.5642872452735901
18276,0.6263070106506348
15105,0.6635376811027527
883,0.6826302409172058
15063,0.9812203645706177
18556,0.6279969811439514
15817,0.7727195024490356
13250,0.9735180139541626
6796,0.3317252993583679
6345,0.6582717299461365
1558,0.654875636100769
6885,0.36401495337486267
372,0.714165985584259
416,0.39542484283447266
3668,0.6326765418052673
6626,0.6652418375015259
15779,0.7439155578613281
5993,0.718298077583313
13315,0.7690216302871704
6062,0.3109811842441559
6287,0.9834844470024109
10201,0.5709960460662842
1290,0.6558651328086853
8895,0.608281135559082
3634,0.4021952450275421
10272,0.21961908042430878
21078,0.5646081566810608
16401,0.5525868535041809
7667,0.6703051328659058
18881,0.5938127040863037
16207,0.7724784016609192
1397,0.5391831398010254
9274,0.6055018305778503
4161,0.4504323899745941
148,0.6528375148773193
721,0.7335578203201294
708,0.6912010312080383
6597,0.9888133406639099
16342,0.4563864767551422
7129,0.9757522940635681
7379,0.6544150114059448
19137,0.6665160059928894
11895,0.7743318676948547
4129,0.5842287540435791
4489,0.500745415687561
10287,0.23373953998088837
13554,0.41192594170570374
12708,0.2309165745973587
3623,0.43401992321014404
9311,0.040350690484046936
12632,0.7623903155326843
16128,0.917218804359436
4392,0.8050602674484253
12083,0.2444324791431427
3317,0.4323054850101471
15108,0.828330397605896
9616,0.2705506980419159
7372,0.9568184018135071
6610,0.38202768564224243
1495,0.5760534405708313
9078,0.2658851146697998
12684,0.46471789479255676
21273,0.6000277996063232
13231,0.3732759356498718
12619,0.9419441819190979
7339,0.6755632758140564
17844,0.3703900873661041
12374,0.7584125399589539
8915,0.4579119384288788
6481,0.3308551013469696
6086,0.41455960273742676
1034,0.5913792252540588
17954,0.3913942873477936
1052,0.6311618685722351
4728,0.5969063639640808
3481,0.597069501876831
104,0.8108066320419312
9434,0.015619093552231789
16163,0.705169141292572
1534,0.7150915861129761
4530,0.40455886721611023
15160,0.753563404083252
1247,0.6117868423461914
13428,0.6020074486732483
9842,0.22650457918643951
18495,0.5818616151809692
4309,0.13512137532234192
12231,0.9768103361129761
15136,0.7858796119689941
3118,0.15336765348911285
7613,0.9827681183815002
6681,0.7017277479171753
1644,0.6438863277435303
15822,0.2882351577281952
9913,0.01240124087780714
12173,0.46968722343444824
17860,0.5365718007087708
347,0.5517544150352478
6613,0.2902405560016632
12004,0.5370129346847534
4593,0.4209543466567993
16246,0.8356733918190002
3905,0.3814450204372406
9628,0.4817865788936615
13128,0.7922543287277222
645,0.6114401817321777
9232,0.24581943452358246
1482,0.5361431241035461
7428,0.9786040782928467
8922,0.4912099242210388
3966,0.3786582946777344
13626,0.6945614814758301
21450,0.6103699803352356
3820,0.4161829650402069
711,0.8125041127204895
7003,0.9847122430801392
12279,0.489301472902298
16530,0.967357873916626
15561,0.9795019030570984
6940,0.976311981678009
13099,0.9617733359336853
3667,0.23445765674114227
21577,0.7011191248893738
18017,0.5986275672912598
6065,0.6807637810707092
1684,0.5720202922821045
18930,0.37801945209503174
12376,0.7653684616088867
18762,0.6177992820739746
7528,0.9583990573883057
15293,0.5102014541625977
10239,0.4498952329158783
1631,0.6396613717079163
15813,0.7686301469802856
7599,0.9851191639900208
12995,0.4725664258003235
18305,0.6350312829017639
12408,0.776516318321228
8971,0.2388710379600525
7449,0.9491001963615417
18080,0.3326599597930908
4429,0.5841756463050842
16077,0.9634440541267395
12335,0.5432797074317932
6855,0.6127038598060608
7232,0.32391390204429626
15295,0.7288193702697754
1757,0.5988887548446655
4444,0.3325013518333435
6556,0.3889583647251129
13376,0.9715117812156677
7479,0.3330669105052948
21561,0.6538329720497131
10441,0.40336647629737854
4017,0.4445587694644928
3099,0.6290228366851807
9039,0.4827715754508972
19396,0.613431990146637
9034,0.4468652009963989
9426,0.4647473692893982
18453,0.5423566102981567
14844,0.6839764714241028
3218,0.40040966868400574
10527,0.013405682519078255
9835,0.2189018577337265
1550,0.6213834285736084
18832,0.8004720211029053
18705,0.6415618062019348
13208,0.7834570407867432
6171,0.9627282023429871
12994,0.45526522397994995
9340,0.4277661144733429
4480,0.5436779260635376
15757,0.7835022211074829
21281,0.6423546075820923
3186,0.25781282782554626
9469,0.31025227904319763
20883,0.5816435217857361
15670,0.7581126093864441
1250,0.9181121587753296
9888,0.23697425425052643
16182,0.768930971622467
6834,0.3032799959182739
3792,0.4613957107067108
16399,0.7728108167648315
3073,0.6211515069007874
20805,0.6695471405982971
16620,0.9658715724945068
14947,0.8178514838218689
18815,0.583420991897583
679,0.5847316384315491
1392,0.4501687288284302
1072,0.5527730584144592
17913,0.4971156716346741
4574,0.5413863062858582
6013,0.2805420160293579
16580,0.5111192464828491
588,0.7977446913719177
10214,0.5736425518989563
6941,0.740458607673645
9725,0.28077998757362366
13607,0.978257417678833
4045,0.49321693181991577
18650,0.7050672769546509
1447,0.9545776844024658
15763,0.7396226525306702
10181,0.47295916080474854
11981,0.4239377975463867
17858,0.7003889083862305
16324,0.7976213693618774
18061,0.4678710699081421
3331,0.5356079339981079
9865,0.43164652585983276
7256,0.9754854440689087
15499,0.966910183429718
18524,0.545130729675293
18534,0.6238793134689331
854,0.5582059621810913
917,0.39826500415802
9283,0.34414488077163696
6786,0.552121639251709
15604,0.24454934895038605
18165,0.553251326084137
419,0.40378808975219727
4500,0.19373804330825806
6656,0.05633139982819557
4192,0.6680158972740173
16062,0.8018062710762024
18761,0.6500346660614014
9706,0.011710871011018753
3936,0.35301029682159424
13271,0.9734730124473572
16176,0.45889976620674133
6057,0.9278973937034607
3510,0.41957464814186096
13213,0.9389370083808899
19188,0.5061802268028259
19484,0.5161823630332947
4765,0.49207690358161926
3703,0.36083558201789856
19355,0.685942530632019
1481,0.5071830749511719
3742,0.6265833973884583
3093,0.3625950217247009
1503,0.6369954943656921
145,0.7142139077186584
18615,0.5914922952651978
18159,0.6317952871322632
10104,0.1283988505601883
15771,0.8347861170768738
4545,0.5289784073829651
6068,0.7145830392837524
12941,0.9588923454284668
13478,0.04375835135579109
19083,0.7031155228614807
12490,0.5343272089958191
18459,0.5461082458496094
13374,0.9308767318725586
15447,0.9792428016662598
4503,0.47068285942077637
10605,0.2500772476196289
19547,0.5366261005401611
16395,0.8044934868812561
21309,0.6458814144134521
429,0.6671650409698486
20899,0.6521315574645996
12498,0.9794982075691223
744,0.6866169571876526
6357,0.579240620136261
6502,0.6617616415023804
9690,0.019088290631771088
8896,0.4844191074371338
7460,0.41522902250289917
15868,0.34795674681663513
3532,0.4383097290992737
6041,0.613810658454895
9802,0.30777931213378906
6887,0.3217581510543823
4122,0.3534414768218994
3829,0.3396703004837036
4307,0.5620401501655579
10491,0.4906477630138397
13215,0.9382926225662231
6492,0.6963708996772766
6025,0.30656173825263977
21135,0.6486283540725708
12306,0.528792679309845
6893,0.6469563245773315
68,0.6284574866294861
834,0.7893968820571899
9634,0.13176310062408447
18134,0.4060436189174652
12047,0.4755592346191406
15113,0.021356699988245964
19519,0.5843973755836487
6534,0.36626794934272766
9064,0.3024943768978119
6720,0.3452475368976593
15436,0.9755455851554871
21250,0.6956020593643188
13035,0.9067395925521851
10156,0.24154770374298096
19391,0.5596418976783752
6520,0.6025328636169434
4602,0.5854342579841614
4592,0.5478017926216125
778,0.7236525416374207
933,0.6828503012657166
12950,0.32008224725723267
3470,0.6103323698043823
12174,0.5646347403526306
18821,0.6804208159446716
3916,0.5411662459373474
3805,0.37383291125297546
9027,0.6134912967681885
19282,0.39272943139076233
13414,0.26048609614372253
1084,0.6951220035552979
4262,0.5775119066238403
15889,0.23777329921722412
3751,0.5938370227813721
580,0.5607149004936218
9174,0.2735743224620819
12758,0.34035202860832214
19243,0.7895795106887817
1470,0.771335780620575
12721,0.5960076451301575
3913,0.3912411630153656
16138,0.7783546447753906
4276,0.5689429640769958
3877,0.578134298324585
9681,0.2506336569786072
18454,0.7462547421455383
7061,0.5896520614624023
79,0.762790322303772
14956,0.8830381631851196
10576,0.5844607353210449
20759,0.7949259281158447
915,0.844946026802063
10384,0.026435483247041702
19530,0.7460096478462219
4058,0.6337118148803711
18997,0.19497931003570557
21054,0.6978757977485657
1730,0.8343071341514587
9504,0.5222592353820801
3732,0.3844214379787445
9737,0.27373233437538147
12168,0.605599582195282
6232,0.3259187638759613
4521,0.5568056702613831
18542,0.7684792280197144
13492,0.4972364604473114
12211,0.8012664914131165
6872,0.9840598106384277
822,0.6305129528045654
19278,0.8098522424697876
20893,0.6095778346061707
6436,0.8010817766189575
12109,0.7293258905410767
13031,0.5047083497047424
16307,0.7234129905700684
18339,0.752782940864563
12452,0.6220279335975647
12093,0.5697159767150879
3283,0.37090036273002625
9766,0.5174030065536499
6423,0.9364713430404663
6989,0.9654840230941772
378,0.900098443031311
3761,0.6200242638587952
8945,0.43436291813850403
1366,0.6938204765319824
199,0.8577916622161865
13390,0.7207918167114258
12473,0.53614342212677
1175,0.7612393498420715
1076,0.8371078372001648
399,0.6956505179405212
6071,0.5479977130889893
17904,0.5896782875061035
15257,0.7727707624435425
9883,0.24244742095470428
15995,0.8333171010017395
16147,0.5600834488868713
12260,0.5169017314910889
6972,0.6569737195968628
686,0.7503029108047485
3439,0.48245638608932495
6179,0.7091673016548157
6447,0.7868776917457581
9245,0.17332863807678223
1402,0.7153546810150146
13553,0.767144501209259
18841,0.5363087058067322
12,0.6573078632354736
3329,0.32088613510131836
12065,0.573004961013794
20806,0.6630304455757141
16240,0.6070588231086731
13591,0.5861625671386719
9724,0.7163825631141663
3292,0.6176459789276123
12198,0.5346620678901672
21436,0.6209315657615662
12628,0.4887218773365021
12294,0.08995254337787628
3769,0.4645763635635376
21619,0.2589310109615326
3870,0.3985774517059326
4094,0.6412221789360046
15648,0.6029338836669922
15046,0.9607051014900208
1627,0.6656133532524109
10228,0.7106270790100098
3625,0.402362197637558
21431,0.6817235946655273
11860,0.8126285076141357
654,0.8119074106216431
6962,0.3269347548484802
3994,0.6673017144203186
21263,0.6440690159797668
9614,0.24143102765083313
15348,0.8194469809532166
1519,0.5919493436813354
9761,0.4544055461883545
9408,0.04352942109107971
19331,0.6891272068023682
9196,0.2610795199871063
19512,0.7479023337364197
15318,0.9721870422363281
12769,0.6806972622871399
13207,0.847791850566864
18533,0.3365214467048645
10353,0.02056054025888443
3348,0.6759651899337769
4611,0.41882961988449097
4199,0.6310526132583618
141,0.7686837911605835
6138,0.6549387574195862
3777,0.5806219577789307
7128,0.6346551179885864
7699,0.34839996695518494
15256,0.4832201898097992
4473,0.5828816890716553
7001,0.6846145391464233
21397,0.7090837955474854
21373,0.6594542860984802
12167,0.24670785665512085
9182,0.3903583884239197
3016,0.432359516620636
15626,0.7762260437011719
4237,0.42516830563545227
7614,0.640721321105957
14985,0.14791804552078247
18895,0.4437423348426819
6202,0.3013133704662323
16191,0.7455742955207825
17985,0.5967893004417419
16397,0.953186571598053
15690,0.7863737940788269
8919,0.7294687628746033
18787,0.6170616149902344
1259,0.7856773734092712
7421,0.2867601215839386
3061,0.52149897813797
13098,0.04070200026035309
7414,0.35729143023490906
13453,0.7390473484992981
19049,0.6921826004981995
12895,0.4608329236507416
3927,0.4701506793498993
15084,0.4811687767505646
9104,0.5388134121894836
9121,0.36076459288597107
15015,0.7301895618438721
13371,0.9558520317077637
8929,0.2651588022708893
19455,0.4216357171535492
15854,0.9606262445449829
139,0.49064403772354126
3355,0.43624311685562134
12334,0.7177429795265198
15438,0.8376085162162781
65,0.663578987121582
6914,0.3107093274593353
12747,0.7043434381484985
9095,0.46407949924468994
3762,0.1448400765657425
7571,0.913321316242218
3358,0.38973334431648254
14888,0.5221671462059021
10328,0.06969454884529114
4013,0.48626708984375
738,0.44553980231285095
52,0.5239131450653076
6164,0.6813030242919922
6392,0.9786351323127747
13337,0.7122055888175964
6263,0.9452881217002869
10498,0.4526125192642212
8940,0.45300281047821045
3248,0.5617691874504089
7219,0.5765076875686646
13116,0.39929044246673584
3618,0.47935912013053894
503,0.5888354182243347
15451,0.6840605735778809
18668,0.6661235094070435
12189,0.2604186534881592
18259,0.25557073950767517
4758,0.5532357096672058
927,0.5057569742202759
10233,0.22824400663375854
19095,0.45295411348342896
13623,0.44531822204589844
10569,0.028437508270144463
1101,0.5173684358596802
15631,0.7184949517250061
9664,0.01912706531584263
7017,0.5215611457824707
21621,0.687386155128479
1124,0.7101103067398071
6038,0.52886563539505
1114,0.6964269876480103
119,0.8360124826431274
979,0.7611235976219177
4531,0.5758346319198608
3970,0.6205032467842102
1272,0.6386539340019226
16359,0.4669741690158844
1783,0.6074625253677368
17933,0.5102673172950745
15557,0.8143858313560486
4150,0.4145176112651825
12734,0.19523294270038605
19247,0.3940436542034149
12934,0.44037294387817383
14940,0.683400571346283
7191,0.3034948706626892
18564,0.5274718403816223
18203,0.18174628913402557
11951,0.7128868103027344
255,0.614052414894104
4214,0.5646854043006897
1666,0.6494908332824707
3242,0.5640922784805298
19562,0.7354913353919983
6255,0.3596297800540924
7602,0.6048309803009033
18075,0.5976427793502808
7163,0.600640594959259
16239,0.6576209664344788
6451,0.3271549940109253
3793,0.7064566612243652
12048,0.4398480951786041
9801,0.4610916078090668
15125,0.7732548713684082
18092,0.49986329674720764
1533,0.38646700978279114
10540,0.41380661725997925
1019,0.7666376829147339
306,0.6304737329483032
1143,0.5664011836051941
9949,0.43845340609550476
1710,0.6606914401054382
15564,0.6725971698760986
6016,0.9423272013664246
3613,0.5163261890411377
6446,0.9012414216995239
6265,0.5703288912773132
19536,0.5600349307060242
6595,0.33469605445861816
8864,0.02290532737970352
18839,0.6798890829086304
16096,0.7700735330581665
387,0.5853432416915894
879,0.6171110272407532
7608,0.40977704524993896
10390,0.2594538927078247
1320,0.798060417175293
330,0.9238757491111755
3967,0.452354371547699
16447,0.9482791423797607
21507,0.6270058155059814
6499,0.3699571192264557
15899,0.7636018991470337
10306,0.2600853145122528
16408,0.7033629417419434
19408,0.4418509900569916
7195,0.37050092220306396
174,0.6159999966621399
15985,0.25312644243240356
7607,0.681064784526825
13081,0.8957419395446777
12943,0.7313649654388428
3988,0.5701265335083008
15924,0.70969158411026
19220,0.31449973583221436
3991,0.5699282884597778
6903,0.7952917218208313
7237,0.27670738101005554
17883,0.6230305433273315
12773,0.459524005651474
9167,0.6790260672569275
9093,0.1966773271560669
773,0.6225234270095825
3963,0.4856618642807007
10309,0.2554037272930145
4587,0.41591882705688477
13143,0.6828151941299438
13228,0.4329422116279602
10194,0.2714436650276184
1697,0.6265839338302612
9773,0.2718293368816376
4012,0.5632407665252686
3152,0.5979983806610107
6875,0.3537112772464752
4532,0.6336280703544617
11925,0.46627500653266907
6,0.61396324634552
15408,0.9835153818130493
9378,0.2885744869709015
7134,0.2883390188217163
12767,0.3842827081680298
1516,0.6223651766777039
16439,0.5773326754570007
3024,0.5504182577133179
21126,0.5463817119598389
3731,0.3935226798057556
15890,0.5133625268936157
18231,0.695570707321167
13258,0.3227442502975464
3798,0.6318061947822571
18494,0.6451764106750488
18056,0.7477550506591797
7254,0.21119174361228943
9979,0.477022260427475
12295,0.6786215901374817
10586,0.343833863735199
1547,0.5672726035118103
21383,0.7009674906730652
6835,0.30589771270751953
12413,0.5121334195137024
15941,0.290306031703949
16200,0.5607501864433289
15247,0.7498195767402649
1408,0.5799766182899475
3503,0.46469247341156006
13203,0.9760706424713135
7675,0.6727806329727173
16478,0.7362868189811707
3685,0.17327070236206055
482,0.7227603197097778
7628,0.7204556465148926
8889,0.26585185527801514
16427,0.8049728274345398
198,0.871027946472168
3648,0.8017231225967407
16628,0.700631856918335
14911,0.30658838152885437
3261,0.6430389881134033
6455,0.9745391607284546
16149,0.9733479022979736
3996,0.6822421550750732
12524,0.4486807882785797
15577,0.7506901621818542
10192,0.3213193118572235
12042,0.7066462635993958
6493,0.7327108383178711
4282,0.45133310556411743
16162,0.7836017608642578
9909,0.4756726920604706
4731,0.16023404896259308
341,0.6516963839530945
10408,0.2826016843318939
4563,0.5298984050750732
21549,0.5491471290588379
18888,0.5636123418807983
12905,0.7974848747253418
21097,0.7274945378303528
21174,0.6918591260910034
9787,0.5751923322677612
3867,0.5205482244491577
9977,0.01897697150707245
8943,0.23935259878635406
18135,0.4462909698486328
12506,0.2756689190864563
12362,0.034877218306064606
20818,0.5977851748466492
10560,0.22676114737987518
19052,0.7526794075965881
18693,0.4796854257583618
15701,0.7428509593009949
12158,0.7851778268814087
4471,0.6315358281135559
717,0.6353281140327454
1423,0.6288777589797974
1326,0.6500296592712402
230,0.6480183601379395
19378,0.7262726426124573
1594,0.6504132151603699
9587,0.5214067101478577
13120,0.3531617820262909
18187,0.7051752209663391
12424,0.9792931079864502
18501,0.4277585744857788
12928,0.4990522265434265
16569,0.7561551332473755
10313,0.07053078711032867
7303,0.7911838293075562
1586,0.5306321978569031
7367,0.47334885597229004
4682,0.5050921440124512
21467,0.7415513396263123
4318,0.611784040927887
19362,0.4622286558151245
20956,0.61101895570755
13104,0.5537429451942444
12046,0.30235302448272705
13028,0.7214358448982239
16302,0.7216255068778992
18078,0.6621397137641907
7358,0.3292566239833832
4258,0.1881137192249298
12195,0.5055371522903442
13025,0.46353593468666077
6077,0.3621090352535248
15254,0.46146807074546814
4340,0.4517759382724762
216,0.6795483231544495
888,0.7235414981842041
13567,0.2669034004211426
18635,0.4678261876106262
13360,0.5295717120170593
3973,0.4140220284461975
15802,0.6835387945175171
16407,0.7123671770095825
11959,0.518924355506897
256,0.5954368710517883
9280,0.23047424852848053
108,0.6132192611694336
6167,0.9183721542358398
15565,0.7004954218864441
132,0.8958044648170471
15193,0.3037583529949188
6473,0.5784554481506348
16624,0.7729597687721252
3495,0.533312201499939
19496,0.5344318151473999
18518,0.4856608510017395
851,0.7331777215003967
18562,0.6836904287338257
9431,0.31195375323295593
4144,0.6574175953865051
806,0.3237457871437073
19192,0.7534622550010681
19348,0.39260509610176086
19343,0.675477147102356
10359,0.017021654173731804
18219,0.3130788207054138
427,0.9038645625114441
3851,0.432454913854599
1742,0.49197739362716675
3037,0.635007917881012
3778,0.3829827606678009
9178,0.49914780259132385
15554,0.7501410245895386
3620,0.604732096195221
4421,0.5427455902099609
3721,0.5424546003341675
8884,0.2570013403892517
9446,0.3037363290786743
10111,0.04280994087457657
3580,0.4410856366157532
1213,0.5839388370513916
12978,0.5170301198959351
9627,0.5713567137718201
15128,0.721661388874054
13400,0.3631470203399658
19371,0.28965964913368225
7212,0.9629417061805725
18523,0.7283273339271545
13068,0.5151135325431824
9135,0.528866171836853
9016,0.6903010606765747
4351,0.6898967623710632
6853,0.9697316288948059
3922,0.4304601550102234
15932,0.6917003393173218
15399,0.5258424878120422
21021,0.6342304348945618
15650,0.7334237098693848
8897,0.2537550628185272
9128,0.27789410948753357
12461,0.29718276858329773
13611,0.5131372213363647
619,0.8126208782196045
6218,0.540301501750946
16417,0.7274886965751648
3173,0.4550114870071411
12296,0.9062123894691467
21336,0.7194944024085999
58,0.5210942625999451
7318,0.4016187787055969
15138,0.7237176299095154
10485,0.561448872089386
6849,0.9693487286567688
20981,0.6245898604393005
15526,0.8777291178703308
12455,0.4783244729042053
4650,0.4122653901576996
618,0.5813286304473877
6858,0.9433680772781372
4202,0.7541788220405579
